Date Time,Air Temperature,Water Level,Water Level Sigma,Wind Speed,Wind Direction,Wind Gust
2020-08-10 20:48:00,85.6,0.833,0.315,13.80,118.00,14.58
2020-08-10 20:54:00,85.8,0.774,0.390,11.86,114.00,14.19
2020-08-10 21:00:00,85.6,0.810,0.338,11.86,113.00,13.22
2020-08-10 21:06:00,85.8,0.801,0.289,12.44,111.00,14.19
2020-08-10 21:12:00,85.6,0.794,0.338,12.63,111.00,13.61
2020-08-10 21:18:00,85.6,0.846,0.358,10.89,115.00,13.80
2020-08-10 21:24:00,85.8,0.925,0.358,12.05,110.00,13.80
2020-08-10 21:30:00,85.6,0.912,0.338,12.83,110.00,14.58
2020-08-10 21:36:00,85.6,0.919,0.367,13.02,112.00,14.19
2020-08-10 21:42:00,85.6,0.899,0.423,12.63,108.00,14.00
2020-08-10 21:48:00,85.8,0.915,0.377,12.05,109.00,13.61
2020-08-10 21:54:00,85.6,0.902,0.351,13.22,109.00,14.19
2020-08-10 22:00:00,85.6,0.988,0.361,13.41,112.00,14.77
2020-08-10 22:06:00,85.6,0.912,0.344,13.41,113.00,14.58
2020-08-10 22:12:00,85.8,0.988,0.289,12.63,112.00,15.75
2020-08-10 22:18:00,85.6,1.043,0.269,13.41,111.00,14.58
2020-08-10 22:24:00,85.6,1.053,0.318,13.41,106.00,14.38
2020-08-10 22:30:00,85.6,1.106,0.344,12.25,107.00,13.80
2020-08-10 22:36:00,85.8,1.132,0.361,12.63,109.00,14.19
2020-08-10 22:42:00,85.8,1.132,0.351,13.02,108.00,14.97
2020-08-10 22:48:00,85.6,1.207,0.354,13.80,108.00,14.77
2020-08-10 22:54:00,85.8,1.125,0.331,13.80,109.00,15.94
2020-08-10 23:00:00,85.6,1.070,0.295,13.80,115.00,15.94
2020-08-10 23:06:00,85.8,1.053,0.374,14.58,112.00,16.13
2020-08-10 23:12:00,85.8,1.010,0.433,14.19,114.00,15.94
2020-08-10 23:18:00,85.8,1.168,0.351,14.38,116.00,16.52
2020-08-10 23:24:00,85.8,1.220,0.374,13.80,111.00,16.91
2020-08-10 23:30:00,85.8,1.194,0.302,15.55,115.00,16.52
2020-08-10 23:36:00,85.8,1.152,0.354,14.00,108.00,16.33
2020-08-10 23:42:00,86.0,1.155,0.338,13.61,105.00,15.94
2020-08-10 23:48:00,85.8,1.227,0.292,14.97,105.00,16.52
2020-08-10 23:54:00,86.0,1.201,0.354,14.77,113.00,17.11
2020-08-11 00:00:00,85.8,1.171,0.295,14.38,109.00,16.52
2020-08-11 00:06:00,85.6,1.188,0.295,15.94,112.00,17.30
2020-08-11 00:12:00,85.5,1.257,0.325,16.72,113.00,17.88
2020-08-11 00:18:00,85.6,1.247,0.341,15.75,106.00,17.49
2020-08-11 00:24:00,85.5,1.214,0.305,15.55,109.00,17.11
2020-08-11 00:30:00,85.6,1.220,0.344,14.00,108.00,16.52
2020-08-11 00:36:00,85.5,1.234,0.354,15.16,105.00,16.52
2020-08-11 00:42:00,85.3,1.214,0.295,15.16,108.00,16.52
2020-08-11 00:48:00,85.6,1.214,0.282,14.38,109.00,16.13
2020-08-11 00:54:00,85.5,1.237,0.312,15.36,112.00,16.52
2020-08-11 01:00:00,85.6,1.283,0.318,14.58,111.00,16.52
2020-08-11 01:06:00,85.6,1.299,0.318,13.80,106.00,17.11
2020-08-11 01:12:00,85.3,1.306,0.318,15.36,105.00,16.33
2020-08-11 01:18:00,85.5,1.286,0.328,15.55,107.00,17.69
2020-08-11 01:24:00,85.3,1.312,0.364,14.97,108.00,16.91
2020-08-11 01:30:00,85.5,1.381,0.358,15.55,110.00,17.11
2020-08-11 01:36:00,85.3,1.394,0.344,15.16,112.00,16.91
2020-08-11 01:42:00,85.3,1.404,0.279,15.16,112.00,17.30
2020-08-11 01:48:00,85.3,1.355,0.312,15.36,117.00,17.30
2020-08-11 01:54:00,85.1,1.388,0.299,14.97,118.00,16.91
2020-08-11 02:00:00,85.3,1.378,0.312,16.52,118.00,17.88
2020-08-11 02:06:00,85.3,1.385,0.305,16.91,117.00,18.86
2020-08-11 02:12:00,85.5,1.414,0.325,17.88,119.00,20.02
2020-08-11 02:18:00,85.3,1.424,0.315,16.72,121.00,20.22
2020-08-11 02:24:00,85.3,1.490,0.312,17.11,126.00,18.47
2020-08-11 02:30:00,85.5,1.414,0.374,16.52,121.00,19.63
2020-08-11 02:36:00,85.3,1.437,0.322,17.69,122.00,19.05
2020-08-11 02:42:00,85.3,1.476,0.361,17.69,125.00,19.44
2020-08-11 02:48:00,85.3,1.532,0.354,17.49,122.00,19.44
2020-08-11 02:54:00,85.1,1.572,0.331,17.11,126.00,19.24
2020-08-11 03:00:00,85.3,1.503,0.377,15.94,125.00,19.05
2020-08-11 03:06:00,85.3,1.453,0.325,15.94,124.00,18.08
2020-08-11 03:12:00,85.5,1.555,0.374,15.55,123.00,17.88
2020-08-11 03:18:00,85.1,1.519,0.305,16.33,123.00,19.63
2020-08-11 03:24:00,85.1,1.490,0.315,16.72,129.00,18.66
2020-08-11 03:30:00,85.1,1.503,0.318,16.52,128.00,18.47
2020-08-11 03:36:00,85.1,1.506,0.348,15.55,128.00,18.27
2020-08-11 03:42:00,85.3,1.542,0.364,16.13,129.00,18.86
2020-08-11 03:48:00,85.1,1.539,0.325,16.33,128.00,18.08
2020-08-11 03:54:00,85.1,1.496,0.354,16.33,131.00,17.88
2020-08-11 04:00:00,85.1,1.496,0.338,14.38,132.00,17.11
2020-08-11 04:06:00,84.9,1.634,0.354,14.97,131.00,16.52
2020-08-11 04:12:00,85.3,1.558,0.341,15.16,134.00,17.11
2020-08-11 04:18:00,85.1,1.581,0.344,13.41,132.00,16.33
2020-08-11 04:24:00,85.1,1.545,0.305,14.77,136.00,16.33
2020-08-11 04:30:00,85.3,1.532,0.341,13.22,138.00,16.13
2020-08-11 04:36:00,85.1,1.585,0.331,14.77,132.00,16.33
2020-08-11 04:42:00,85.1,1.594,0.377,14.19,137.00,15.94
2020-08-11 04:48:00,84.9,1.526,0.377,15.75,139.00,16.52
2020-08-11 04:54:00,84.9,1.499,0.325,14.58,139.00,17.11
2020-08-11 05:00:00,85.1,1.526,0.361,15.36,139.00,16.91
2020-08-11 05:06:00,85.3,1.562,0.331,14.00,136.00,16.91
2020-08-11 05:12:00,84.9,1.512,0.364,15.16,132.00,16.52
2020-08-11 05:18:00,84.9,1.476,0.292,13.61,134.00,16.33
2020-08-11 05:24:00,85.1,1.467,0.348,13.61,134.00,15.55
2020-08-11 05:30:00,84.9,1.565,0.282,13.61,132.00,15.94
2020-08-11 05:36:00,84.7,1.562,0.341,15.16,134.00,16.13
2020-08-11 05:42:00,85.1,1.522,0.351,13.41,136.00,15.75
2020-08-11 05:48:00,84.6,1.549,0.341,14.19,136.00,15.75
2020-08-11 05:54:00,85.1,1.516,0.322,13.02,134.00,15.55
2020-08-11 06:00:00,84.9,1.480,0.328,14.19,135.00,14.97
2020-08-11 06:06:00,84.7,1.483,0.335,13.61,133.00,15.55
2020-08-11 06:12:00,84.9,1.558,0.289,13.80,130.00,15.55
2020-08-11 06:18:00,84.7,1.572,0.312,14.19,132.00,15.36
2020-08-11 06:24:00,84.9,1.614,0.322,13.22,134.00,15.55
2020-08-11 06:30:00,84.7,1.640,0.328,14.38,129.00,15.36
2020-08-11 06:36:00,84.9,1.532,0.374,13.61,134.00,15.55
2020-08-11 06:42:00,84.7,1.499,0.348,13.61,132.00,15.16
2020-08-11 06:48:00,84.7,1.450,0.308,14.38,133.00,15.16
2020-08-11 06:54:00,84.7,1.365,0.308,12.83,133.00,14.97
2020-08-11 07:00:00,84.7,1.414,0.341,14.19,131.00,15.75
2020-08-11 07:06:00,84.7,1.407,0.325,15.16,134.00,16.52
2020-08-11 07:12:00,84.7,1.368,0.354,14.19,130.00,16.33
2020-08-11 07:18:00,84.7,1.371,0.272,14.38,130.00,16.13
2020-08-11 07:24:00,84.9,1.407,0.325,13.41,129.00,16.52
2020-08-11 07:30:00,84.7,1.430,0.341,14.38,128.00,15.55
2020-08-11 07:36:00,84.9,1.404,0.282,14.38,129.00,16.52
2020-08-11 07:42:00,84.7,1.453,0.338,14.58,128.00,16.33
2020-08-11 07:48:00,84.9,1.434,0.256,14.58,129.00,16.72
2020-08-11 07:54:00,84.6,1.398,0.305,15.94,128.00,17.30
2020-08-11 08:00:00,84.7,1.401,0.282,15.16,128.00,17.11
2020-08-11 08:06:00,84.6,1.362,0.364,15.75,129.00,17.88
2020-08-11 08:12:00,84.7,1.348,0.335,15.94,135.00,18.08
2020-08-11 08:18:00,84.7,1.417,0.341,15.75,134.00,17.69
2020-08-11 08:24:00,84.7,1.440,0.328,16.13,133.00,17.49
2020-08-11 08:30:00,84.7,1.401,0.354,14.97,128.00,16.33
2020-08-11 08:36:00,84.7,1.450,0.361,13.80,133.00,16.91
2020-08-11 08:42:00,84.7,1.417,0.371,14.00,131.00,15.94
2020-08-11 08:48:00,84.7,1.476,0.344,13.41,131.00,16.33
2020-08-11 08:54:00,84.7,1.542,0.344,14.38,128.00,15.75
2020-08-11 09:00:00,84.6,1.637,0.328,15.16,134.00,18.27
2020-08-11 09:06:00,84.7,1.578,0.325,15.94,135.00,18.47
2020-08-11 09:12:00,84.7,1.562,0.374,15.55,133.00,18.08
2020-08-11 09:18:00,84.9,1.535,0.348,16.33,136.00,18.08
2020-08-11 09:24:00,84.6,1.562,0.322,16.13,133.00,17.88
2020-08-11 09:30:00,84.7,1.617,0.292,16.33,128.00,18.86
2020-08-11 09:36:00,84.7,1.657,0.338,16.13,130.00,18.47
2020-08-11 09:42:00,84.7,1.706,0.341,14.38,136.00,16.91
2020-08-11 09:48:00,84.6,1.657,0.312,16.72,133.00,17.88
2020-08-11 09:54:00,84.9,1.532,0.289,15.16,135.00,16.91
2020-08-11 10:00:00,84.6,1.512,0.344,15.16,138.00,17.88
2020-08-11 10:06:00,84.7,1.522,0.322,14.19,136.00,17.69
2020-08-11 10:12:00,84.7,1.427,0.305,14.00,138.00,16.52
2020-08-11 10:18:00,84.7,1.411,0.348,13.80,141.00,15.55
2020-08-11 10:24:00,84.7,1.440,0.335,15.16,138.00,17.11
2020-08-11 10:30:00,84.7,1.352,0.322,14.97,135.00,16.72
2020-08-11 10:36:00,84.7,1.411,0.315,14.77,136.00,16.13
2020-08-11 10:42:00,84.6,1.437,0.361,15.55,134.00,17.49
2020-08-11 10:48:00,84.6,1.490,0.348,15.94,140.00,18.08
2020-08-11 10:54:00,84.7,1.437,0.381,15.16,143.00,17.88
2020-08-11 11:00:00,84.6,1.365,0.305,16.52,143.00,17.88
2020-08-11 11:06:00,84.7,1.388,0.318,14.77,142.00,17.11
2020-08-11 11:12:00,84.6,1.407,0.341,14.38,147.00,17.88
2020-08-11 11:18:00,84.6,1.404,0.361,13.41,144.00,16.33
2020-08-11 11:24:00,84.7,1.440,0.315,12.83,146.00,15.55
2020-08-11 11:30:00,84.4,1.385,0.344,13.80,145.00,15.36
2020-08-11 11:36:00,84.6,1.424,0.299,14.58,144.00,16.52
2020-08-11 11:42:00,84.9,1.394,0.364,13.80,149.00,16.33
2020-08-11 11:48:00,84.7,1.375,0.344,14.38,144.00,16.91
2020-08-11 11:54:00,84.7,1.401,0.325,14.19,149.00,15.55
2020-08-11 12:00:00,84.7,1.476,0.335,12.83,147.00,14.77
2020-08-11 12:06:00,84.6,1.453,0.394,13.02,146.00,14.77
2020-08-11 12:12:00,84.7,1.394,0.358,13.41,141.00,17.11
2020-08-11 12:18:00,84.6,1.424,0.331,14.38,139.00,15.75
2020-08-11 12:24:00,84.7,1.516,0.377,12.83,139.00,15.16
2020-08-11 12:30:00,84.7,1.519,0.354,12.83,138.00,14.97
2020-08-11 12:36:00,84.7,1.522,0.289,11.66,140.00,13.22
2020-08-11 12:42:00,84.7,1.562,0.315,11.66,139.00,14.58
2020-08-11 12:48:00,84.7,1.522,0.361,12.05,137.00,12.83
2020-08-11 12:54:00,85.1,1.575,0.299,11.86,141.00,13.61
2020-08-11 13:00:00,85.1,1.480,0.282,12.63,143.00,14.19
2020-08-11 13:06:00,85.3,1.476,0.348,14.00,146.00,15.55
2020-08-11 13:12:00,85.5,1.516,0.322,14.00,142.00,15.75
2020-08-11 13:18:00,85.3,1.588,0.335,13.61,145.00,14.97
2020-08-11 13:24:00,85.3,1.512,0.335,13.22,146.00,14.58
2020-08-11 13:30:00,85.5,1.512,0.318,12.63,146.00,14.77
2020-08-11 13:36:00,85.5,1.486,0.292,13.80,145.00,15.36
2020-08-11 13:42:00,85.5,1.552,0.344,14.58,146.00,15.75
2020-08-11 13:48:00,85.5,1.572,0.299,12.05,148.00,15.75
2020-08-11 13:54:00,85.5,1.496,0.305,12.44,148.00,15.75
2020-08-11 14:00:00,85.3,1.480,0.344,12.44,149.00,14.38
2020-08-11 14:06:00,85.3,1.421,0.341,13.41,148.00,14.97
2020-08-11 14:12:00,85.1,1.362,0.318,14.00,149.00,16.13
2020-08-11 14:18:00,85.3,1.427,0.335,13.61,145.00,15.94
2020-08-11 14:24:00,85.3,1.427,0.318,13.22,149.00,14.58
2020-08-11 14:30:00,85.1,1.407,0.338,12.83,150.00,14.19
2020-08-11 14:36:00,85.1,1.394,0.289,12.44,148.00,13.61
2020-08-11 14:42:00,85.1,1.385,0.377,11.86,150.00,13.41
2020-08-11 14:48:00,85.3,1.345,0.344,12.05,146.00,13.61
2020-08-11 14:54:00,85.5,1.365,0.338,11.86,147.00,13.22
2020-08-11 15:00:00,85.5,1.263,0.315,10.11,146.00,12.44
2020-08-11 15:06:00,85.3,1.270,0.338,9.91,149.00,11.66
2020-08-11 15:12:00,85.1,1.293,0.328,11.08,149.00,11.86
2020-08-11 15:18:00,85.5,1.280,0.344,10.30,149.00,11.86
2020-08-11 15:24:00,85.5,1.286,0.315,9.72,146.00,10.50
2020-08-11 15:30:00,85.8,1.394,0.335,9.52,142.00,10.50
2020-08-11 15:36:00,85.6,1.385,0.348,8.94,138.00,10.50
2020-08-11 15:42:00,85.3,1.407,0.344,9.72,136.00,10.69
2020-08-11 15:48:00,85.8,1.329,0.331,9.72,144.00,10.69
2020-08-11 15:54:00,85.8,1.257,0.322,10.89,144.00,11.86
2020-08-11 16:00:00,85.8,1.243,0.361,10.11,143.00,11.86
2020-08-11 16:06:00,85.6,1.220,0.338,9.14,143.00,10.89
2020-08-11 16:12:00,85.3,1.358,0.328,10.11,151.00,10.89
2020-08-11 16:18:00,85.5,1.362,0.262,8.36,147.00,10.50
2020-08-11 16:24:00,85.8,1.286,0.325,8.75,145.00,9.91
2020-08-11 16:30:00,85.8,1.224,0.338,8.16,147.00,9.33
2020-08-11 16:36:00,85.6,1.096,0.367,8.55,147.00,9.52
2020-08-11 16:42:00,85.3,1.142,0.318,8.55,154.00,9.91
2020-08-11 16:48:00,85.5,1.037,0.308,8.55,151.00,9.72
2020-08-11 16:54:00,85.5,0.974,0.282,7.78,150.00,8.75
2020-08-11 17:00:00,85.6,0.912,0.305,8.16,146.00,8.75
2020-08-11 17:06:00,85.6,0.932,0.344,9.14,139.00,9.72
2020-08-11 17:12:00,85.5,0.928,0.295,8.75,134.00,9.91
2020-08-11 17:18:00,85.6,0.879,0.292,8.94,140.00,10.30
2020-08-11 17:24:00,85.6,0.840,0.299,8.94,138.00,9.72
2020-08-11 17:30:00,85.6,0.883,0.348,8.75,138.00,9.33
2020-08-11 17:36:00,85.5,0.748,0.315,8.75,131.00,9.52
2020-08-11 17:42:00,85.3,0.840,0.308,9.91,130.00,10.69
2020-08-11 17:48:00,85.3,0.837,0.335,8.94,129.00,10.11
2020-08-11 17:54:00,85.3,0.840,0.344,8.55,125.00,9.33
2020-08-11 18:00:00,85.3,0.823,0.276,9.14,122.00,10.89
2020-08-11 18:06:00,85.3,0.820,0.308,9.91,125.00,11.08
2020-08-11 18:12:00,85.1,0.774,0.292,10.11,122.00,11.08
2020-08-11 18:18:00,85.5,0.758,0.335,9.52,120.00,10.69
2020-08-11 18:24:00,85.5,0.784,0.322,10.30,120.00,11.86
2020-08-11 18:30:00,85.3,0.817,0.259,12.05,123.00,13.22
2020-08-11 18:36:00,85.3,0.850,0.341,12.25,125.00,14.19
2020-08-11 18:42:00,85.3,0.823,0.305,12.83,124.00,14.58
2020-08-11 18:48:00,85.5,0.850,0.315,12.83,112.00,13.80
2020-08-11 18:54:00,85.3,0.863,0.266,13.80,121.00,14.77
2020-08-11 19:00:00,85.6,0.833,0.253,13.22,126.00,14.38
2020-08-11 19:06:00,85.5,0.797,0.328,13.02,124.00,14.77
2020-08-11 19:12:00,85.5,0.764,0.328,13.80,124.00,15.16
2020-08-11 19:18:00,85.3,0.751,0.272,16.72,131.00,18.27
2020-08-11 19:24:00,85.8,0.748,0.344,14.58,130.00,17.49
2020-08-11 19:30:00,85.6,0.725,0.344,14.38,129.00,16.33
2020-08-11 19:36:00,85.5,0.699,0.308,14.58,129.00,16.52
2020-08-11 19:42:00,85.5,0.577,0.259,15.75,128.00,17.11
2020-08-11 19:48:00,85.5,0.617,0.279,15.16,124.00,16.91
2020-08-11 19:54:00,85.8,0.650,0.292,15.55,126.00,17.49
2020-08-11 20:00:00,85.6,0.686,0.266,16.52,124.00,18.47
2020-08-11 20:06:00,85.6,0.738,0.328,17.30,125.00,19.24
2020-08-11 20:12:00,85.6,0.719,0.312,16.52,131.00,18.08
2020-08-11 20:18:00,85.5,0.673,0.315,17.30,127.00,19.05
2020-08-11 20:24:00,85.6,0.686,0.341,16.72,127.00,19.05
2020-08-11 20:30:00,85.6,0.692,0.299,16.13,130.00,18.86
2020-08-11 20:36:00,86.0,0.748,0.289,16.72,129.00,18.08
2020-08-11 20:42:00,85.6,0.725,0.318,16.33,122.00,18.47
2020-08-11 20:48:00,85.6,0.715,0.282,16.33,123.00,17.69
2020-08-11 20:54:00,85.3,0.709,0.315,17.30,120.00,19.05
2020-08-11 21:00:00,85.5,0.689,0.299,18.27,124.00,19.83
2020-08-11 21:06:00,85.3,0.732,0.295,17.49,119.00,19.05
2020-08-11 21:12:00,85.1,0.748,0.305,16.72,126.00,18.47
2020-08-11 21:18:00,85.3,0.676,0.344,17.69,122.00,19.63
2020-08-11 21:24:00,85.6,0.659,0.318,17.30,123.00,19.05
2020-08-11 21:30:00,85.5,0.653,0.269,16.33,124.00,18.86
2020-08-11 21:36:00,85.5,0.705,0.315,16.91,118.00,18.66
2020-08-11 21:42:00,85.5,0.699,0.312,16.52,121.00,17.88
2020-08-11 21:48:00,85.6,0.696,0.312,17.30,123.00,19.05
2020-08-11 21:54:00,85.5,0.663,0.315,15.75,117.00,18.08
2020-08-11 22:00:00,85.8,0.653,0.328,14.97,121.00,17.30
2020-08-11 22:06:00,85.6,0.699,0.318,14.58,122.00,16.91
2020-08-11 22:12:00,85.6,0.761,0.269,14.77,120.00,16.91
2020-08-11 22:18:00,85.5,0.728,0.348,15.55,122.00,17.49
2020-08-11 22:24:00,85.6,0.751,0.312,14.00,120.00,16.72
2020-08-11 22:30:00,85.5,0.741,0.328,14.19,126.00,16.13
2020-08-11 22:36:00,85.3,0.751,0.325,14.77,121.00,15.75
2020-08-11 22:42:00,85.5,0.804,0.318,13.41,124.00,15.16
2020-08-11 22:48:00,85.5,0.807,0.289,13.61,117.00,14.77
2020-08-11 22:54:00,85.5,0.820,0.285,13.80,121.00,15.75
2020-08-11 23:00:00,85.6,0.807,0.354,13.02,117.00,15.75
2020-08-11 23:06:00,85.5,0.840,0.335,13.80,122.00,15.36
2020-08-11 23:12:00,85.6,0.915,0.308,14.00,119.00,15.94
2020-08-11 23:18:00,85.5,0.906,0.299,13.61,114.00,15.36
2020-08-11 23:24:00,85.6,0.951,0.328,14.19,116.00,15.16
2020-08-11 23:30:00,85.6,0.994,0.338,12.83,119.00,15.16
2020-08-11 23:36:00,85.5,1.020,0.364,13.80,117.00,15.36
2020-08-11 23:42:00,85.6,1.017,0.344,14.19,118.00,15.75
2020-08-11 23:48:00,85.8,0.968,0.315,15.94,118.00,17.11
2020-08-11 23:54:00,85.5,0.981,0.367,15.94,119.00,17.69
2020-08-12 00:00:00,85.6,1.004,0.331,16.13,121.00,19.05
2020-08-12 00:06:00,85.6,0.942,0.358,17.88,118.00,19.83
2020-08-12 00:12:00,85.5,0.978,0.315,18.27,120.00,20.02
2020-08-12 00:18:00,85.5,1.024,0.328,18.86,121.00,20.02
2020-08-12 00:24:00,85.3,0.974,0.312,19.05,121.00,20.41
2020-08-12 00:30:00,85.3,1.056,0.305,17.69,120.00,20.02
2020-08-12 00:36:00,85.1,1.112,0.285,17.88,119.00,19.63
2020-08-12 00:42:00,85.3,1.125,0.302,18.47,126.00,20.02
2020-08-12 00:48:00,85.3,1.142,0.318,18.47,124.00,22.35
2020-08-12 00:54:00,85.1,1.184,0.351,19.63,128.00,21.38
2020-08-12 01:00:00,85.3,1.158,0.335,18.86,124.00,21.19
2020-08-12 01:06:00,85.3,1.106,0.318,19.44,122.00,21.58
2020-08-12 01:12:00,85.3,1.050,0.390,17.69,125.00,20.60
2020-08-12 01:18:00,85.3,1.001,0.335,19.63,128.00,21.58
2020-08-12 01:24:00,85.3,1.132,0.325,19.63,125.00,21.38
2020-08-12 01:30:00,85.1,1.171,0.299,20.02,127.00,21.58
2020-08-12 01:36:00,85.1,1.188,0.384,19.05,132.00,21.19
2020-08-12 01:42:00,85.1,1.224,0.381,18.47,130.00,21.19
2020-08-12 01:48:00,85.1,1.263,0.328,19.63,130.00,22.35
2020-08-12 01:54:00,85.1,1.237,0.354,19.44,131.00,22.16
2020-08-12 02:00:00,84.9,1.293,0.361,18.27,130.00,21.38
2020-08-12 02:06:00,84.9,1.296,0.394,18.27,133.00,20.99
2020-08-12 02:12:00,85.1,1.302,0.328,19.83,132.00,21.77
2020-08-12 02:18:00,85.1,1.362,0.312,19.63,133.00,22.35
2020-08-12 02:24:00,85.1,1.407,0.377,19.83,134.00,21.77
2020-08-12 02:30:00,85.3,1.411,0.367,19.24,133.00,22.35
2020-08-12 02:36:00,85.3,1.394,0.351,17.88,134.00,21.77
2020-08-12 02:42:00,85.1,1.430,0.344,18.08,136.00,20.80
2020-08-12 02:48:00,85.1,1.417,0.364,19.63,133.00,21.77
2020-08-12 02:54:00,85.1,1.394,0.404,19.24,132.00,21.58
2020-08-12 03:00:00,84.9,1.440,0.358,18.27,133.00,21.58
2020-08-12 03:06:00,84.9,1.499,0.361,18.27,136.00,20.80
2020-08-12 03:12:00,85.1,1.529,0.354,18.27,137.00,21.77
2020-08-12 03:18:00,85.1,1.480,0.410,17.69,139.00,20.22
2020-08-12 03:24:00,84.9,1.453,0.384,18.27,140.00,21.19
2020-08-12 03:30:00,84.9,1.512,0.384,17.88,139.00,19.44
2020-08-12 03:36:00,84.9,1.509,0.410,17.49,140.00,20.22
2020-08-12 03:42:00,85.1,1.519,0.322,14.97,138.00,18.86
2020-08-12 03:48:00,84.7,1.519,0.374,17.69,136.00,19.63
2020-08-12 03:54:00,85.1,1.581,0.404,15.75,138.00,20.02
2020-08-12 04:00:00,84.9,1.585,0.377,17.69,135.00,19.83
2020-08-12 04:06:00,84.9,1.532,0.430,15.75,135.00,19.63
2020-08-12 04:12:00,84.9,1.526,0.361,16.52,137.00,19.24
2020-08-12 04:18:00,85.1,1.430,0.400,16.13,135.00,19.63
2020-08-12 04:24:00,84.9,1.407,0.407,16.52,139.00,19.44
2020-08-12 04:30:00,84.9,1.473,0.305,17.30,139.00,19.63
2020-08-12 04:36:00,84.9,1.473,0.394,18.66,138.00,20.22
2020-08-12 04:42:00,84.7,1.480,0.387,17.49,138.00,20.22
2020-08-12 04:48:00,84.9,1.555,0.397,16.91,138.00,20.41
2020-08-12 04:54:00,84.9,1.506,0.390,15.94,135.00,19.63
2020-08-12 05:00:00,84.7,1.568,0.394,16.52,137.00,19.24
2020-08-12 05:06:00,84.9,1.621,0.344,15.94,133.00,19.83
2020-08-12 05:12:00,85.1,1.706,0.384,14.58,135.00,18.08
2020-08-12 05:18:00,84.6,1.726,0.456,16.33,131.00,19.05
2020-08-12 05:24:00,84.7,1.709,0.361,16.91,135.00,18.86
2020-08-12 05:30:00,84.7,1.716,0.420,16.52,136.00,18.27
2020-08-12 05:36:00,84.7,1.657,0.344,17.30,138.00,19.24
2020-08-12 05:42:00,84.6,1.667,0.407,18.27,140.00,20.02
2020-08-12 05:48:00,84.9,1.614,0.331,15.94,139.00,20.02
2020-08-12 05:54:00,84.7,1.588,0.381,15.36,136.00,17.11
2020-08-12 06:00:00,84.9,1.614,0.371,16.91,138.00,20.02
2020-08-12 06:06:00,84.9,1.621,0.341,17.69,141.00,20.02
2020-08-12 06:12:00,84.7,1.562,0.404,16.72,141.00,18.86
2020-08-12 06:18:00,84.9,1.588,0.335,16.13,140.00,18.47
2020-08-12 06:24:00,84.9,1.594,0.364,16.52,140.00,19.24
2020-08-12 06:30:00,84.7,1.545,0.407,16.72,138.00,19.05
2020-08-12 06:36:00,84.7,1.565,0.427,16.13,136.00,19.05
2020-08-12 06:42:00,84.7,1.585,0.331,16.33,137.00,18.08
2020-08-12 06:48:00,84.7,1.601,0.387,16.72,135.00,18.08
2020-08-12 06:54:00,84.6,1.581,0.358,15.94,136.00,17.69
2020-08-12 07:00:00,84.7,1.522,0.371,15.94,137.00,18.86
2020-08-12 07:06:00,84.6,1.552,0.351,16.52,136.00,19.24
2020-08-12 07:12:00,84.7,1.526,0.387,15.75,140.00,18.86
2020-08-12 07:18:00,84.7,1.411,0.354,15.75,138.00,19.05
2020-08-12 07:24:00,84.7,1.490,0.364,15.75,139.00,18.27
2020-08-12 07:30:00,84.6,1.440,0.407,16.33,138.00,18.08
2020-08-12 07:36:00,84.7,1.467,0.371,15.16,138.00,17.69
2020-08-12 07:42:00,84.6,1.355,0.338,16.52,137.00,18.27
2020-08-12 07:48:00,84.7,1.457,0.341,15.94,140.00,19.44
2020-08-12 07:54:00,84.6,1.463,0.354,15.94,140.00,17.49
2020-08-12 08:00:00,84.7,1.493,0.364,15.16,140.00,17.49
2020-08-12 08:06:00,84.6,1.430,0.381,15.36,139.00,17.11
2020-08-12 08:12:00,84.6,1.440,0.354,16.91,139.00,18.27
2020-08-12 08:18:00,84.6,1.480,0.335,16.13,139.00,17.88
2020-08-12 08:24:00,84.6,1.368,0.351,15.36,138.00,17.88
2020-08-12 08:30:00,84.6,1.440,0.315,15.94,141.00,18.27
2020-08-12 08:36:00,84.4,1.434,0.367,14.77,150.00,16.52
2020-08-12 08:42:00,84.4,1.450,0.315,13.61,150.00,16.52
2020-08-12 08:48:00,84.6,1.473,0.341,14.97,145.00,18.27
2020-08-12 08:54:00,84.2,1.457,0.377,14.00,146.00,16.13
2020-08-12 09:00:00,84.4,1.414,0.279,15.36,150.00,16.72
2020-08-12 09:06:00,84.4,1.447,0.335,15.55,148.00,16.91
2020-08-12 09:12:00,84.6,1.486,0.348,14.38,146.00,17.30
2020-08-12 09:18:00,84.6,1.591,0.325,15.75,147.00,17.30
2020-08-12 09:24:00,84.6,1.588,0.308,14.38,150.00,17.49
2020-08-12 09:30:00,84.4,1.575,0.354,13.80,150.00,15.75
2020-08-12 09:36:00,84.4,1.581,0.338,14.00,149.00,15.94
2020-08-12 09:42:00,84.4,1.496,0.354,15.16,151.00,16.52
2020-08-12 09:48:00,84.4,1.496,0.358,14.77,151.00,16.52
2020-08-12 09:54:00,84.4,1.568,0.348,14.00,152.00,16.72
2020-08-12 10:00:00,84.0,1.493,0.358,14.97,156.00,17.11
2020-08-12 10:06:00,84.0,1.411,0.331,14.77,155.00,16.91
2020-08-12 10:12:00,84.2,1.444,0.318,15.16,153.00,16.72
2020-08-12 10:18:00,84.2,1.417,0.325,15.55,149.00,17.11
2020-08-12 10:24:00,84.2,1.427,0.328,15.75,148.00,17.30
